date,temp_min,temp_max,temp_observ,precip,wind,wt_fog,wt_thunder,wt_rain,wt_snow,casual,registered,total_cust,holiday
1/22/2018,2.953846154,16.8,8.4,0.008510638,3,0,0,0,0,913,8472,9385,0
1/23/2018,7.207692308,18.25384615,13.07777778,2.588785047,5,1,0,0,0,612,7588,8200,0
1/24/2018,2.661538462,14.23076923,4.077777778,0.655445545,5.25,0,0,0,0,378,7350,7728,0
1/25/2018,-2.258333333,6.075,-0.9125,0,3.7,0,0,0,0,366,6730,7096,0
1/26/2018,-5.708333333,5.6,-4.822222222,0,1.925,0,0,0,0,636,6658,7294,0
1/27/2018,-3.408333333,11.55833333,4.5125,0,4.625,0,0,0,0,2863,5844,8707,0
1/28/2018,4.758333333,15.39230769,9.45,2.391836735,2.6,1,0,0,0,387,2480,2867,0
1/29/2018,4.816666667,9.975,5.5,3.558252427,3.95,1,0,0,0,407,6858,7265,0
1/30/2018,-2.653846154,5.892307692,-0.677777778,0.22,6.575,1,0,0,0,234,5629,5863,0
1/31/2018,-7.746153846,1.95,-5.933333333,0,3.8,0,0,0,0,326,6061,6387,0
2/1/2018,-3.253846154,6.530769231,3.444444444,0.193478261,3.925,1,0,0,0,412,7320,7732,0
2/2/2018,-4.458333333,8.75,-2.0875,2.348,6.525,1,0,0,0,225,4974,5199,0
2/3/2018,-10.99166667,-0.1,-8.044444444,0,3.525,0,0,0,0,551,3243,3794,0
2/4/2018,-6.061538462,1.453846154,0.377777778,3.805681818,2.825,1,0,0,0,100,1328,1428,0
2/5/2018,-2.415384615,2.261538462,-1.288888889,24.90606061,3.925,1,0,0,0,281,5614,5895,0
2/6/2018,-4.453846154,2.869230769,-2.655555556,0,2,0,0,0,0,304,6552,6856,0
2/7/2018,-2.823076923,4.315384615,-0.322222222,2.15106383,3,1,0,0,0,102,4137,4239,0
2/8/2018,-4.753846154,3.415384615,-4.555555556,9.8875,4.125,0,0,0,0,289,6236,6525,0
2/9/2018,-5.284615385,4.276923077,-4.077777778,0,2.475,1,0,0,0,639,6374,7013,0
2/10/2018,-2.638461538,8.215384615,3.144444444,2.64,1.6,1,0,0,0,279,1818,2097,0
2/11/2018,3.969230769,13.40769231,10.37777778,42.2021978,2.825,1,1,0,0,648,2688,3336,0
2/12/2018,4.923076923,18.80769231,6.8,9.529032258,4.9,1,0,0,0,557,6300,6857,0
2/13/2018,-2.246153846,7.607692308,-1.411111111,0.996703297,2.95,0,0,0,0,406,6829,7235,0
2/14/2018,-1.053846154,7.1,1.344444444,0.240217391,2.6,1,0,0,0,584,7456,8040,0
2/15/2018,2.946153846,16.19230769,10.8,1.517821782,3.725,1,0,0,0,1194,8565,9759,0
2/16/2018,7.346153846,21.45384615,13.63333333,3.202083333,4.425,1,0,0,0,808,6114,6922,0
2/17/2018,-0.976923077,12.44615385,-0.244444444,2.481052632,2.775,1,0,0,0,696,2425,3121,0
2/18/2018,-0.876923077,6.676923077,0.622222222,12.52978723,2.05,1,0,0,0,2909,4048,6957,0
2/19/2018,0.925,9.858333333,3.6875,0.505617978,2.525,1,0,0,0,814,3767,4581,1
2/20/2018,5.183333333,16.46153846,11.48888889,0.367391304,4.9,1,0,0,0,1869,9120,10989,0
2/21/2018,11.44615385,25.68461538,16.25555556,0.030232558,4.5,0,0,0,0,1990,9816,11806,0
2/22/2018,9.276923077,23.70769231,10.86666667,0.465591398,4.8,1,0,0,0,657,6637,7294,0
2/23/2018,3.930769231,10.55,4.133333333,3.530392157,2.1,1,0,0,0,818,6063,6881,0
2/24/2018,5.169230769,9.961538462,9.377777778,2.371276596,2.4,1,0,0,0,1218,4189,5407,0
2/25/2018,7.692307692,11.03846154,8.033333333,6.421875,1.55,1,0,0,0,899,3655,4554,0
2/26/2018,5.469230769,11.55384615,8.511111111,3.144210526,2.125,1,0,0,0,693,7772,8465,0
2/27/2018,-1.176923077,12.05384615,1.844444444,0.018888889,2.325,0,0,0,0,959,8727,9686,0
2/28/2018,2.966666667,15.825,6.125,0.005681818,3.825,0,0,0,0,932,8778,9710,0
3/1/2018,6.341666667,15.375,8.211111111,0.698876404,1.65,1,0,0,0,572,7242,7814,0
3/2/2018,3.246153846,11.675,3.811111111,5.206122449,12.75,1,0,0,0,266,2901,3167,0
3/3/2018,1.407692308,9.007692308,1.433333333,0.132954545,8.925,0,0,0,0,1471,4243,5714,0
3/4/2018,0.6,10.00769231,1.677777778,0,6.375,0,0,0,0,1985,4528,6513,0
3/5/2018,-1.861538462,9.158333333,-1.255555556,0,5,0,0,0,0,1003,6696,7699,0
3/6/2018,-3.215384615,7.458333333,-1.411111111,0.541758242,2.8,1,0,0,0,536,6607,7143,0
3/7/2018,-1.023076923,7.138461538,1.488888889,7.804166667,4.775,1,0,0,0,472,6141,6613,0
3/8/2018,-0.707692308,7.815384615,0.133333333,0.775824176,5.025,0,0,0,0,673,7104,7777,0
3/9/2018,-1.276923077,6.023076923,-0.266666667,0.020224719,5.6,0,0,0,0,780,6455,7235,0
3/10/2018,-3.738461538,7.484615385,-0.977777778,0,2.8,0,0,0,0,2867,5428,8295,0
3/11/2018,-3.561538462,8.923076923,-1.9,0,1.9,0,0,0,0,2985,4759,7744,0
3/12/2018,-2.058333333,8.238461538,-0.055555556,0.021348315,4.575,1,0,0,0,838,6448,7286,0
3/13/2018,-0.683333333,5.938461538,-0.188888889,0.423157895,6.5,1,0,0,0,846,6598,7444,0
3/14/2018,-1.776923077,6.584615385,-1.233333333,0,7,0,0,0,0,531,6335,6866,0
3/15/2018,-1.723076923,7.692307692,-0.988888889,0.006666667,4.5,0,0,0,0,1225,7266,8491,0
3/16/2018,-2.046153846,9.569230769,-0.122222222,0,5.35,1,0,0,0,1049,6284,7333,0
3/17/2018,-3.184615385,6.969230769,-1.833333333,0.005376344,2.6,0,0,0,0,1577,4068,5645,0
3/18/2018,-1.869230769,9.438461538,0.988888889,0.068085106,2.85,0,0,0,0,3891,5652,9543,0
3/19/2018,-1.058333333,13.925,0.9,0,2.525,0,0,0,0,1749,7810,9559,0
3/20/2018,-0.376923077,10.50833333,1.477777778,5.794791667,5.4,1,0,0,0,70,2070,2140,0
3/21/2018,-0.976923077,1.876923077,-1,21.99673913,5.25,1,0,0,0,59,1239,1298,0
3/22/2018,-0.684615385,4.061538462,0.422222222,11.72247191,6.275,1,0,0,0,555,6073,6628,0
3/23/2018,-0.307692308,8.153846154,0.5625,0,5.9,0,0,0,0,1425,7097,8522,0
3/24/2018,-1.569230769,9.392307692,-0.066666667,0,2.75,0,0,0,0,3554,6592,10146,0
3/25/2018,-1.446153846,8.838461538,-0.611111111,0,4.425,0,0,0,0,2291,4556,6847,0
3/26/2018,-2.115384615,8.453846154,-0.677777778,0.056521739,3.325,0,0,0,0,2115,7360,9475,0
3/27/2018,-1.523076923,8.407692308,-0.122222222,0.068235294,2.575,1,0,0,0,1151,6825,7976,0
3/28/2018,1.483333333,9.269230769,5.622222222,1.224444444,1.525,1,0,0,0,1465,5951,7416,0
3/29/2018,6.076923077,16.96923077,9.744444444,2.072043011,2.966666667,1,0,0,0,4127,9555,13682,0
3/30/2018,7.363636364,24.625,17.25555556,0.385,6.5,1,0,0,0,3541,7572,11113,0
3/31/2018,1.4,19.89166667,4.85,1.385555556,4.275,0,0,0,0,8550,7324,15874,0
4/1/2018,6.023076923,16.78461538,9.811111111,0.027058824,3.3,0,0,0,0,5077,5391,10468,0
4/2/2018,3.892307692,14.52307692,4.488888889,2.155789474,3.85,1,0,0,0,1890,7512,9402,0
4/3/2018,4.891666667,9.666666667,7.166666667,0.254022989,3.1,1,1,0,0,1531,7695,9226,0
4/4/2018,5.015384615,17.95384615,12.65555556,0.954255319,7.275,1,0,0,0,1618,8291,9909,0
4/5/2018,0.523076923,16.71538462,2.233333333,0.356521739,4.725,0,0,0,0,2697,9043,11740,0
4/6/2018,3.3,16.5,7.655555556,0.032967033,4.9,0,0,0,0,4885,10045,14930,0
4/7/2018,3.669230769,19.19230769,4.566666667,0.034065934,4.85,0,0,0,0,2256,5325,7581,0
4/8/2018,-0.392307692,7.833333333,1.555555556,0.008602151,5.125,0,0,0,0,3921,6238,10159,0
4/9/2018,1.323076923,8.292307692,2.3,0.015555556,2.35,1,0,0,0,1100,6946,8046,0
4/10/2018,1.658333333,9.4,2.9875,0.339795918,3.5,1,0,0,0,1759,8749,10508,0
4/11/2018,1.507692308,12.81538462,4.555555556,0.00326087,2.5,0,0,0,0,1781,9382,11163,0
4/12/2018,4.3,19.81666667,11.375,0,5.125,0,0,0,0,2761,10325,13086,0
4/13/2018,11.65833333,27.075,17.9125,0,5.525,0,0,0,0,5124,10972,16096,0
4/14/2018,15.7,29.45,19.7375,0,5.275,0,0,0,0,10039,9074,19113,0
4/15/2018,10.825,25.37692308,13.4875,0.79010989,6.35,1,1,0,0,1494,3361,4855,0
4/16/2018,6.85,15.91818182,10.85555556,47.60092593,5.8,1,1,0,0,706,5815,6521,1
4/17/2018,3.238461538,11.49230769,3.755555556,3.415384615,5.55,0,1,0,0,920,8079,8999,0
4/18/2018,0.307692308,12.05384615,4.377777778,0.003296703,3.15,0,0,0,0,1828,9567,11395,0
4/19/2018,3.183333333,16.00833333,7.975,0.086956522,5.575,0,0,0,0,1082,7610,8692,0
4/20/2018,1.575,14.81666667,4.455555556,0.615217391,4.825,0,0,0,0,2347,9220,11567,0
4/21/2018,1.384615385,15.71538462,5.622222222,0,1.925,0,0,0,0,6183,7857,14040,0
4/22/2018,5.661538462,17.95384615,9.133333333,0,2.875,0,0,0,0,5836,7166,13002,0
4/23/2018,7.407692308,19.69230769,10.05555556,0.003333333,3.125,0,0,0,0,2582,9234,11816,0
4/24/2018,10.275,18.43333333,11.6625,1.57752809,5.025,1,0,0,0,827,6250,7077,0
4/25/2018,11.75833333,17.36666667,13.34444444,20.21456311,3.05,1,1,0,0,1242,7932,9174,0
4/26/2018,8.384615385,19.42307692,11.42222222,2.075789474,4.025,0,0,0,0,3144,10797,13941,0
4/27/2018,10.30833333,19.325,11.5375,17.8352381,2.35,1,1,0,0,2534,7792,10326,0
4/28/2018,7.925,21.11666667,11.96666667,1.359793814,3.75,1,1,0,0,6867,8034,14901,0
4/29/2018,5.723076923,19.70769231,7.155555556,0.475789474,6.025,1,0,0,0,3066,5774,8840,0
4/30/2018,3.291666667,17.82727273,8.525,0.003370787,4.5,0,0,0,0,2505,9829,12334,0
5/1/2018,5.641666667,24.45,12.1,0,2.45,0,0,0,0,2913,11214,14127,0
5/2/2018,9.438461538,29.81666667,16.3125,0,2.875,0,0,0,0,2736,11196,13932,0
5/3/2018,15.24166667,32.00769231,20.18888889,0,3.875,0,0,0,0,2957,11206,14163,0
5/4/2018,18.30833333,32.225,21.7375,0.048275862,3.675,0,0,0,0,4044,10076,14120,0
5/5/2018,15.64545455,26.57272727,16.7375,0.750526316,2.85,0,1,0,0,4783,7469,12252,0
5/6/2018,13.20769231,20.55833333,14.26666667,1.0375,3.125,1,0,0,0,4518,6894,11412,0
5/7/2018,12.41666667,22.09230769,14.3875,0.107692308,2.925,1,0,0,0,3319,10503,13822,0
5/8/2018,11.39166667,24,14.0375,0.00326087,2.675,0,0,0,0,2622,11235,13857,0
5/9/2018,10.08461538,24.83846154,13.55,0,2.025,0,0,0,0,2709,11348,14057,0
5/10/2018,12.65,26.21666667,16.61111111,0.046067416,3.2,0,1,0,0,2649,10399,13048,0
5/11/2018,13.60833333,27.72307692,17.33333333,0.499009901,2.525,0,0,0,0,4184,10845,15029,0
5/12/2018,16.01666667,29.4,18.95,0.221590909,3.375,1,1,0,0,6114,8113,14227,0
5/13/2018,16.025,26.38333333,17.48888889,12.51818182,3.2,1,1,0,0,3081,5175,8256,0
5/14/2018,15.41818182,23.68181818,16.6875,8.104123711,2.4,1,1,0,0,2481,8378,10859,0
5/15/2018,17.04166667,29.30833333,19.68888889,21.69813084,4.575,1,1,0,0,2672,9782,12454,0
5/16/2018,18.55,26.81666667,19.15,19.9587156,2.575,1,1,0,0,918,6058,6976,0
5/17/2018,18.38333333,21.35,18.8875,22.97363636,3.15,1,1,0,0,510,4285,4795,0
5/18/2018,14.98333333,20.61666667,16.65,31.51272727,5.4,1,0,0,0,471,4305,4776,0
5/19/2018,12.47272727,19.73636364,14.91428571,33.6981982,2.7,1,1,0,0,2044,4754,6798,0
5/20/2018,16.38333333,26.21666667,20.7625,3.811214953,3.075,1,0,0,0,5929,8151,14080,0
5/21/2018,18,28.48333333,19.3125,0.092929293,2.9,0,0,0,0,3559,11068,14627,0
5/22/2018,17.25833333,25.79166667,17.3625,2.106930693,2.5,1,1,0,0,1422,7205,8627,0
5/23/2018,16.82727273,27.07272727,18.6875,15.08108108,3.8,1,1,0,0,3042,11526,14568,0
5/24/2018,14.06363636,27.91818182,17.03333333,0.006185567,2.2,0,0,0,0,3353,11115,14468,0
5/25/2018,14.575,29.68333333,19.0125,0.003296703,3.35,0,0,0,0,4417,10408,14825,0
5/26/2018,19.14545455,30.50909091,22.05714286,0.316129032,2.825,1,1,0,0,5989,6625,12614,0
5/27/2018,20.4,30.45454545,22.2125,3.638613861,3.075,1,1,0,0,6627,6347,12974,0
5/28/2018,16.575,25.74166667,17.4375,13.95841584,2.675,1,1,0,0,5276,6862,12138,1
5/29/2018,17.825,24.74545455,20.275,0.235714286,1.275,1,1,0,0,2962,10379,13341,0
5/30/2018,19.3,26.85,21.23333333,0.070454545,3.35,1,1,0,0,2344,10419,12763,0
5/31/2018,19.76666667,27.13333333,20.37777778,4.854,2.975,1,1,0,0,1658,8472,10130,0
6/1/2018,20.34615385,29.34615385,22.2375,27.18504673,2.075,1,1,0,0,3418,10599,14017,0
6/2/2018,21.075,29.4,22.21111111,3.765686275,2.325,1,1,0,0,4076,7092,11168,0
6/3/2018,16.92307692,25.17692308,18.34444444,13.36601942,5,1,1,0,0,451,1652,2103,0
6/4/2018,13.03076923,23.56153846,14.7,43.89909091,3.125,1,1,0,0,3666,11097,14763,0
6/5/2018,12.73846154,26.06923077,16.71111111,0.08877551,3.8,0,1,0,0,2673,11472,14145,0
6/6/2018,14.65384615,24.79230769,15.73333333,0.591089109,3.525,0,0,0,0,2973,11928,14901,0
6/7/2018,14.525,24.34545455,16.9375,0.003125,2.425,0,0,0,0,3590,12116,15706,0
6/8/2018,15.51666667,27.04166667,18.875,0.256842105,2.125,0,1,0,0,4360,11198,15558,0
6/9/2018,18.12727273,28.97272727,21.13333333,1.292708333,1.775,1,1,0,0,5568,8141,13709,0
6/10/2018,18.16363636,27.50909091,19.11428571,5.482407407,3.35,1,1,0,0,4611,7331,11942,0
6/11/2018,14.575,22.08333333,15.2875,17.33027523,3.525,1,1,0,0,2123,8688,10811,0
6/12/2018,12.01538462,21.41666667,15.54444444,0.697058824,2.95,1,0,0,0,3629,12189,15818,0
6/13/2018,16.61538462,26.32307692,20.8,0.006818182,3.35,1,0,0,0,3077,11650,14727,0
6/14/2018,19.07692308,28.68461538,21.78888889,0,4.475,0,0,0,0,3539,11833,15372,0
6/15/2018,16.11538462,28.38333333,19.4,0,2.95,0,0,0,0,4317,11500,15817,0
6/16/2018,14.43076923,28.65,18.9,0,1.825,0,0,0,0,6391,8794,15185,0
6/17/2018,18.45384615,30.65,23.02222222,0,1.65,0,0,0,0,4712,7351,12063,0
6/18/2018,20.98461538,32.25833333,23.64444444,0.074418605,2.55,0,1,0,0,2783,9772,12555,0
6/19/2018,22.36153846,33.05833333,24.75555556,1.421978022,2.875,1,1,0,0,2059,9976,12035,0
6/20/2018,20.41666667,30.925,22.1,11.83106796,1.825,1,1,0,0,2102,9859,11961,0
6/21/2018,20.74166667,28.19166667,22.23333333,6.86372549,2.275,1,1,0,0,3001,10895,13896,0
6/22/2018,18.97692308,25.80769231,19.07777778,2.506122449,4.325,1,1,0,0,994,5544,6538,0
6/23/2018,18.36666667,23.575,20.3625,8.676595745,1.775,1,1,0,0,3915,7275,11190,0
6/24/2018,19.4,28.85833333,21.95,3.596629213,2.1,1,1,0,0,4821,7744,12565,0
6/25/2018,19.48333333,29.11666667,21.5375,3.227956989,3.4,1,1,0,0,3138,11009,14147,0
6/26/2018,16.03076923,28.03846154,18.4,0.030487805,3.225,0,0,0,0,3025,11749,14774,0
6/27/2018,18.63076923,26.80833333,21.22222222,0.082142857,3.875,1,1,0,0,2380,10537,12917,0
6/28/2018,21.45384615,29.01538462,23.65555556,0.996774194,3.375,1,0,0,0,3065,11771,14836,0
6/29/2018,20.25384615,31.06666667,22.46666667,0,2.225,0,0,0,0,3582,10455,14037,0
6/30/2018,19.95384615,32.875,23.51111111,0,1.95,0,0,0,0,4976,8106,13082,0
7/1/2018,21.03846154,33.51666667,24.63333333,0.020930233,2.375,1,0,0,0,3784,6677,10461,0
7/2/2018,22.36923077,34.5,25.8,0,2.35,1,0,0,0,2696,9146,11842,0
7/3/2018,23.88333333,35.275,25.825,0.376086957,1.9,1,1,0,0,3061,9733,12794,0
7/4/2018,24.15,34.08333333,25.5875,0.753061224,2.4,1,0,0,0,6326,8359,14685,1
7/5/2018,24.44166667,32.575,25.81111111,0.050526316,3.075,1,1,0,0,4025,10199,14224,0
7/6/2018,24.35384615,31.39166667,24.81111111,1.14375,3.375,0,0,0,0,4246,10059,14305,0
7/7/2018,17.725,27.94545455,18.75555556,0.319148936,4.475,0,0,0,0,7089,9977,17066,0
7/8/2018,14.16666667,27.11818182,17.775,0,2.725,0,0,0,0,5897,9050,14947,0
7/9/2018,14.075,29.125,17.7125,0,1.85,1,0,0,0,3250,11056,14306,0
7/10/2018,16.85833333,32.09166667,21.72222222,0,2.375,0,1,0,0,2443,11096,13539,0
7/11/2018,21.33846154,32.85,23.71111111,0,3.325,0,0,0,0,3041,11293,14334,0
7/12/2018,19.87692308,31.48333333,20.85555556,0,3.25,0,0,0,0,3184,11712,14896,0
7/13/2018,18.58461538,30.60833333,20.92222222,0,2.5,1,0,0,0,3547,11703,15250,0
7/14/2018,17.91666667,31.05454545,21.325,0,3.2,0,0,0,0,6461,9294,15755,0
7/15/2018,20.25,30.78181818,22.1375,0.110638298,2.325,0,1,0,0,4870,8240,13110,0
7/16/2018,20.825,32.36666667,23.07777778,1.054901961,2.25,1,1,0,0,2870,10269,13139,0
7/17/2018,22.16923077,32.83333333,23.94444444,7.224528302,2.675,1,1,0,0,1954,9993,11947,0
7/18/2018,19.20833333,30.75,20.125,17.26517857,3.45,0,1,0,0,3058,12266,15324,0
7/19/2018,18.13636364,29.675,20.75,0.048453608,2.475,0,0,0,0,3345,11867,15212,0
7/20/2018,17.96666667,30.14166667,21.2375,0,3.225,0,1,0,0,4330,11683,16013,0
7/21/2018,18.99166667,26.01666667,20.3625,15.52659574,5.4,1,0,0,0,759,2035,2794,0
7/22/2018,16.81666667,24.575,19.725,110.1769912,2.6,1,1,0,0,2655,5571,8226,0
7/23/2018,21.11818182,27.68333333,23.25,33.86936937,4.5,1,1,0,0,2175,8186,10361,0
7/24/2018,22.61818182,27.68333333,22.85,23.32252252,4.375,1,1,0,0,1216,6364,7580,0
7/25/2018,22.07272727,27.875,22.35,19.81238938,2.9,1,1,0,0,1564,8097,9661,0
7/26/2018,21.24166667,29.35833333,22.2875,17.49385965,2.175,1,1,0,0,3150,11690,14840,0
7/27/2018,21.39166667,31.40833333,22.7125,1.135353535,1.9,1,1,0,0,3154,10378,13532,0
7/28/2018,20.30833333,30.975,21.6625,2.822608696,2.45,1,1,0,0,6343,9666,16009,0
7/29/2018,18.64166667,29.76666667,19.8625,0.118181818,1.925,0,0,0,0,5998,8890,14888,0
7/30/2018,19.46666667,27.30833333,21.025,1.965656566,3,1,1,0,0,2411,7824,10235,0
7/31/2018,20.56666667,25.93333333,21.9375,10.20089286,2.775,1,1,0,0,2570,10916,13486,0
8/1/2018,21.85,29.55,23.4,21.51192661,4.025,1,1,0,0,2856,11343,14199,0
8/2/2018,22.225,29.2,22.52222222,9.297196262,2.625,1,1,0,0,2221,9637,11858,0
8/3/2018,22.05384615,28.6,22.91111111,13.3212963,3.275,1,1,0,0,2590,8742,11332,0
8/4/2018,21.58461538,29.55384615,22.42222222,10.85048544,2.275,1,1,0,0,5994,9017,15011,0
8/5/2018,21.17692308,31.49230769,23.95555556,0.058695652,1.825,1,1,0,0,5142,7786,12928,0
8/6/2018,21.41538462,32.68461538,23.7,0.825287356,1.975,1,1,0,0,3184,9876,13060,0
8/7/2018,22.36923077,32.26923077,23.65555556,2.206666667,1.875,1,1,0,0,2536,10127,12663,0
8/8/2018,21.71538462,32.6,23.26666667,3.759139785,2.15,1,1,0,0,2580,10962,13542,0
8/9/2018,21.7,32.08461538,23.21111111,0.525806452,2.625,0,1,0,0,3032,11233,14265,0
8/10/2018,21.19166667,31.475,23.4,0.019565217,2.175,0,1,0,0,3407,10531,13938,0
8/11/2018,22.46923077,31.5,23.64444444,0.052873563,1.95,0,1,0,0,4724,7753,12477,0
8/12/2018,21.26923077,30.18461538,22.15555556,3.714893617,2.05,1,1,0,0,3498,6504,10002,0
8/13/2018,20.29230769,28.89230769,21.35555556,5.883838384,2.375,1,1,0,0,2827,9976,12803,0
8/14/2018,18.63076923,29.38461538,20,5.142574257,3.225,0,1,0,0,2781,11629,14410,0
8/15/2018,19.35384615,30.16923077,21.8625,0.660215054,2.45,0,1,0,0,2848,11644,14492,0
8/16/2018,20.275,31.75833333,23.2,0.009782609,1.9,1,1,0,0,2672,11149,13821,0
8/17/2018,22.30769231,32.85384615,23.71111111,0.146153846,2.625,1,1,0,0,2685,10049,12734,0
8/18/2018,21.95,31.53333333,23.05,2.473958333,2.4,1,1,0,0,5280,8695,13975,0
8/19/2018,20.60833333,28.34166667,21.42857143,0.04673913,3.5,0,0,0,0,4429,8391,12820,0
8/20/2018,20.10909091,26.71818182,20.975,0.14893617,3.8,1,0,0,0,2830,10322,13152,0
8/21/2018,21.25833333,26.16666667,22.5,6.01980198,3.9,1,1,0,0,1102,8658,9760,0
8/22/2018,20.50833333,27.625,22.27777778,40.00458716,2.825,1,1,0,0,2426,11673,14099,0
8/23/2018,16.4,27.09230769,16.96666667,0.827,3.625,0,0,0,0,2717,12464,15181,0
8/24/2018,14.13076923,27.05384615,16.77777778,0.006315789,1.625,0,0,0,0,3066,11837,14903,0
8/25/2018,15.5,27.52307692,18.7,0,1.575,0,0,0,0,4971,9689,14660,0
8/26/2018,16.66923077,28.93846154,20.2,0,2.5,0,0,0,0,4264,8156,12420,0
8/27/2018,20.13076923,31.32307692,22.48888889,0,1.725,1,1,0,0,1806,10098,11904,0
8/28/2018,22.19230769,33.32307692,23.87777778,0.026315789,1.925,1,0,0,0,1856,10290,12146,0
8/29/2018,23.46153846,34.08461538,25.15,0.046938776,2.45,1,1,0,0,1545,10373,11918,0
8/30/2018,23.32307692,33.30769231,23.75555556,0.588659794,2.275,1,1,0,0,1628,10162,11790,0
8/31/2018,22.30769231,31.16153846,23.275,5.912844037,3.05,1,1,0,0,2061,9542,11603,0
9/1/2018,22.13846154,30.26923077,22.88888889,16.39038462,3.375,1,1,0,0,4083,6749,10832,0
9/2/2018,21.89230769,30.13076923,22.47777778,11.12842105,1.525,1,1,0,0,5892,8339,14231,0
9/3/2018,22.70769231,32.26923077,24.21111111,0.026086957,1.65,1,1,0,0,3730,7076,10806,1
9/4/2018,23.475,33.68333333,24.85,0.478571429,1.175,1,1,0,0,1351,9574,10925,0
9/5/2018,22.93333333,33.65,24.025,1.358,1.525,1,1,0,0,1415,11145,12560,0
9/6/2018,23.11538462,33.65384615,24.44444444,0.106,2.225,1,1,0,0,1548,11138,12686,0
9/7/2018,22.16666667,32,22.425,4.107920792,2.425,1,1,0,0,1323,8094,9417,0
9/8/2018,18.30769231,25.76363636,19.94444444,24.42407407,4.325,1,1,0,0,1781,6165,7946,0
9/9/2018,15.3,20.56153846,16.1,26.47570093,6.125,1,1,0,0,422,2378,2800,0
9/10/2018,16.26923077,20.42307692,17.77777778,25.56636364,3.75,1,1,0,0,1146,8822,9968,0
9/11/2018,18.28461538,23.11538462,20.38888889,2.337614679,2.775,1,1,0,0,1475,10629,12104,0
9/12/2018,20,25.76153846,20.975,2.200952381,1.95,1,0,0,0,1425,10957,12382,0
9/13/2018,21.16153846,27.43076923,22.53333333,7.450961538,4.15,1,0,0,0,1498,11083,12581,0
9/14/2018,21.63076923,25.55384615,21.91111111,0.65754717,4.85,1,0,0,0,1884,10980,12864,0
9/15/2018,20.39230769,26.14615385,20.63333333,0.483495146,3.575,1,0,0,0,3835,9506,13341,0
9/16/2018,19.61538462,26.71538462,20.81111111,0.190909091,3.55,1,0,0,0,3198,8710,11908,0
9/17/2018,20.99230769,26.63846154,22.64444444,2.608653846,4.175,1,1,0,0,559,6385,6944,0
9/18/2018,21.84615385,27.09230769,23.1,30.84954128,3.125,1,1,0,0,1036,9589,10625,0
9/19/2018,19.32307692,28.36923077,20.25555556,5.359047619,2.85,0,1,0,0,1805,11895,13700,0
9/20/2018,18.83076923,28.10769231,20.07777778,0.01875,3,1,0,0,0,1919,11700,13619,0
9/21/2018,19.27692308,25.97692308,20,0.145,3.7,1,0,0,0,2120,10594,12714,0
9/22/2018,17.97692308,24.99230769,20.43333333,3.376190476,3.525,1,0,0,0,4138,9687,13825,0
9/23/2018,14.58333333,21.48333333,15.13333333,8.676699029,3.4,1,0,0,0,446,2340,2786,0
9/24/2018,15.325,17.99166667,16.97777778,22.08431373,4.833333333,1,0,0,0,490,5841,6331,0
9/25/2018,17.31666667,22.40833333,19.94444444,13.32592593,2.1,1,0,0,0,923,9352,10275,0
9/26/2018,20.14166667,27.78333333,21.8,2.832380952,3.2,1,1,0,0,1194,10006,11200,0
9/27/2018,15.74166667,26.125,16.72222222,12.86509434,3.733333333,1,1,0,0,579,6176,6755,0
9/28/2018,13.55833333,21.5,14.74444444,30.52352941,2.166666667,1,0,0,0,2120,10889,13009,0
9/29/2018,14.34166667,23.89166667,15.85555556,0.053333333,2.233333333,1,0,0,0,4551,10050,14601,0
9/30/2018,13.53846154,24.22307692,15.5,0.006315789,1.8,1,0,0,0,3445,8620,12065,0
10/1/2018,15.47692308,25.97692308,17.84444444,0.008247423,2.625,0,0,0,0,1572,10937,12509,0
10/2/2018,17.34615385,27.76923077,19.33333333,0.005102041,2.85,0,0,0,0,1737,11906,13643,0
10/3/2018,18.56666667,28.325,20,0.003061224,1.9,1,0,0,0,1587,12143,13730,0
10/4/2018,18.24166667,29.95833333,19.375,0.506796117,2,1,1,0,0,1584,11715,13299,0
10/5/2018,18.06923077,27.36153846,19.31111111,5.730909091,3.25,1,0,0,0,2166,11407,13573,0
10/6/2018,17.6,21.8,18.7,0.098958333,1.6,1,0,0,0,4164,9137,13301,0
10/7/2018,19.39230769,26.06923077,20.93333333,0.00326087,1.775,1,0,0,0,4517,9017,13534,0
10/8/2018,19.83846154,28.4,20.94444444,0.014893617,2,1,0,0,0,2882,9483,12365,1
10/9/2018,20.7,27.9,21.42222222,0.08172043,2.1,1,0,0,0,1658,10591,12249,0
10/10/2018,21,28.03076923,21.74444444,0.186021505,2.675,1,0,0,0,1616,11457,13073,0
10/11/2018,20.70833333,28.00833333,21.725,7.26728972,3.8,1,1,0,0,648,6324,6972,0
10/12/2018,11.79166667,23.48333333,12.34444444,37.88035714,5.575,1,1,0,0,2221,11000,13221,0
10/13/2018,8.630769231,16.03076923,9.322222222,2.065048544,3.275,1,0,0,0,2997,8293,11290,0
10/14/2018,6.441666667,14.71666667,9,0.420833333,1.15,1,0,0,0,1931,6108,8039,0
10/15/2018,10.37692308,17.9,14.74444444,3.768316832,3.75,1,0,0,0,959,7562,8521,0
10/16/2018,11.72307692,20.17692308,11.66666667,2.417592593,3.375,0,0,0,0,1128,10613,11741,0
10/17/2018,9.661538462,17.08461538,10.5,0.036363636,3.875,0,0,0,0,1368,11275,12643,0
